"","","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2015-03-15 11:00:00",1286,12.77,32.55,0.0465,0.0025,24.658,3.6496,2.0017,1.007,0.024,0.0015,26.5693,2.7796,1.8616,1.005,0.0991,0.0091,23.1994,5.8163,2.2662,1.0266,0.0961,0.0103,22.819,5.6872,2.2572,1.0306,0.0599,0.0042,22.9899,4.184,2.0684,1.0122,0.1152,0.0137,23.3098,6.5187,2.3453,1.0391,0.0693,0.0083,24.0007,4.5658,2.1159,1.0243,0.0416,0.0024,22.6043,3.4601,1.9757,1.0072,0.0286,0.0023,23.608,2.9566,1.8932,1.0068,0.108,0.012,22.4832,6.204,2.3069,1.0362,0.0317,0.0027,23.8596,3.0746,1.9124,1.0083,0.1181,0.0144,23.7407,6.6495,2.3566,1.0432,0.1431,0.0424,22.8907,7.7887,2.4877,1.1275,0.0551,0.0046,22.7034,3.993,2.0435,1.0139,0.0642,0.0047,21.6508,4.3607,2.1046,1.0131,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-03-15 11:30:00",1287,12.77,35.08,0.0468,0.0026,26.1985,3.665,2.004,1.0075,0.0244,0.0017,28.4678,2.7931,1.8638,1.0054,0.0993,0.0094,24.4331,5.8247,2.2673,1.0275,0.0965,0.0105,23.8873,5.7069,2.2594,1.0311,0.0605,0.0045,24.0921,4.2093,2.0718,1.0128,0.1156,0.0141,24.6496,6.5377,2.3476,1.0404,0.0706,0.0085,25.5352,4.6202,2.1227,1.0251,0.0422,0.0024,23.7545,3.4836,1.9791,1.0074,0.0294,0.0022,24.8692,2.9858,1.8977,1.0066,0.1085,0.0122,23.3788,6.2246,2.3092,1.0368,0.0325,0.0028,25.5017,3.1044,1.917,1.0084,0.1183,0.0147,25.2284,6.6582,2.3578,1.0442,0.1434,0.0434,24.0091,7.8041,2.49,1.1304,0.0555,0.0047,23.7988,4.0095,2.0458,1.0142,0.0644,0.0048,22.4887,4.3691,2.1057,1.0134,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-03-15 12:00:00",1288,12.78,37.19,0.0472,0.0028,27.6935,3.6804,2.0062,1.0081,0.0249,0.0017,30.2018,2.8139,1.8672,1.0056,0.0995,0.0097,25.7029,5.8328,2.2685,1.0285,0.0967,0.0107,25.064,5.7155,2.2606,1.0318,0.0614,0.0045,25.2033,4.2444,2.0763,1.0131,0.116,0.0146,26.0051,6.5565,2.3499,1.0417,0.0717,0.009,27.02,4.664,2.1283,1.0265,0.0426,0.0026,25.0195,3.4988,1.9814,1.0078,0.03,0.0023,26.3024,3.0076,1.9011,1.0066,0.109,0.0124,24.2445,6.2456,2.3114,1.0373,0.0331,0.0028,27.2036,3.1267,1.9203,1.0085,0.1185,0.0151,26.7776,6.6662,2.3589,1.0455,0.1437,0.0444,25.2813,7.8185,2.4923,1.1336,0.0561,0.0048,25.1169,4.0345,2.0492,1.0146,0.0647,0.0049,23.3429,4.3779,2.1068,1.0135,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-03-15 12:30:00",1289,12.77,38.73,0.0476,0.003,28.9889,3.696,2.0085,1.0086,0.0254,0.0018,32.0155,2.8346,1.8706,1.0058,0.0999,0.0099,26.9692,5.8529,2.2707,1.0289,0.0969,0.011,26.2967,5.7238,2.2617,1.0326,0.062,0.0047,26.4765,4.2705,2.0797,1.0135,0.1167,0.0151,27.2545,6.5867,2.3532,1.0431,0.0725,0.0094,28.425,4.6993,2.1328,1.0276,0.0432,0.0027,26.308,3.5223,1.9848,1.0081,0.0305,0.0022,27.7957,3.0297,1.9045,1.0064,0.1092,0.0125,25.3148,6.2552,2.3126,1.0378,0.0336,0.0028,28.7767,3.1492,1.9237,1.0086,0.1187,0.0154,28.2937,6.6753,2.36,1.0463,0.1443,0.0456,26.6087,7.8445,2.4957,1.137,0.0567,0.0051,26.558,4.0586,2.0526,1.0155,0.0646,0.0049,24.3249,4.3774,2.1068,1.0137,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-03-15 13:00:00",1290,12.78,39.66,0.048,0.0032,30.0392,3.7116,2.0108,1.0091,0.026,0.0019,33.3735,2.8553,1.874,1.0062,0.0999,0.0101,28.08,5.8508,2.2707,1.0297,0.0974,0.0113,27.5007,5.7423,2.264,1.0335,0.0629,0.0048,27.7332,4.3056,2.0842,1.0138,0.1169,0.0155,28.3279,6.5946,2.3544,1.0443,0.0736,0.0097,29.6137,4.745,2.1385,1.0285,0.0438,0.0028,27.5403,3.5455,1.9882,1.0086,0.0313,0.0024,29.2793,3.0583,1.909,1.007,0.1096,0.0132,26.4203,6.2718,2.3148,1.0399,0.0342,0.0028,30.2454,3.1719,1.9271,1.0086,0.1189,0.0157,29.6975,6.6841,2.3612,1.0472,0.1448,0.0468,27.8894,7.87,2.4991,1.1406,0.0576,0.0053,28.043,4.0919,2.0571,1.0161,0.0648,0.0051,25.471,4.3853,2.108,1.0143,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-03-15 13:30:00",1291,12.78,39.98,0.048,0.003,30.8549,3.7123,2.0108,1.0087,0.0262,0.0019,34.3851,2.8626,1.8751,1.0061,0.1001,0.0103,29.0894,5.8604,2.2719,1.0301,0.0975,0.0117,28.5678,5.7499,2.2651,1.0346,0.0635,0.005,28.9028,4.3313,2.0876,1.0145,0.1171,0.0158,29.2303,6.6028,2.3555,1.0454,0.0743,0.01,30.5686,4.7713,2.1419,1.0295,0.0442,0.0028,28.6364,3.5616,1.9904,1.0086,0.0319,0.0024,30.5132,3.0803,1.9124,1.0071,0.11,0.0134,27.478,6.2929,2.3171,1.0404,0.0348,0.0029,31.4893,3.1943,1.9305,1.0089,0.1191,0.0162,30.8432,6.6915,2.3623,1.0487,0.1454,0.0479,29.1125,7.8967,2.5024,1.1439,0.0582,0.0055,29.3628,4.1169,2.0605,1.0166,0.065,0.0053,26.7128,4.3932,2.1091,1.0148,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-03-15 14:00:00",1292,12.78,39.75,0.0482,0.0033,31.4952,3.719,2.0119,1.0095,0.0265,0.002,35.0489,2.8764,1.8774,1.0063,0.1001,0.0103,29.9319,5.8599,2.2719,1.0303,0.098,0.0119,29.4867,5.7694,2.2673,1.0351,0.0644,0.0052,29.8624,4.3664,2.0921,1.015,0.1175,0.0162,29.9754,6.6227,2.3578,1.0464,0.0752,0.0102,31.1921,4.8081,2.1464,1.0301,0.0446,0.003,29.5329,3.577,1.9927,1.009,0.0322,0.0024,31.622,3.095,1.9147,1.0071,0.1105,0.0137,28.4621,6.313,2.3193,1.0412,0.035,0.003,32.405,3.2017,1.9316,1.009,0.1192,0.0166,31.8348,6.7001,2.3634,1.0497,0.1457,0.049,30.1379,7.9103,2.5047,1.1473,0.0588,0.0056,30.6474,4.1426,2.0639,1.0168,0.0657,0.0054,27.9235,4.42,2.1125,1.015,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-03-15 14:30:00",1293,12.78,38.99,0.0484,0.0033,31.9266,3.7274,2.013,1.0095,0.0265,0.0019,35.3336,2.8767,1.8774,1.0062,0.1003,0.0106,30.5919,5.8689,2.273,1.0309,0.098,0.0121,30.2221,5.7681,2.2673,1.0357,0.065,0.0054,30.6678,4.3926,2.0955,1.0155,0.1177,0.0166,30.5132,6.6308,2.3589,1.0475,0.0754,0.0105,31.7343,4.8162,2.1475,1.0308,0.0448,0.003,30.318,3.5849,1.9938,1.0091,0.0326,0.0025,32.578,3.1093,1.917,1.0075,0.1109,0.0141,29.4118,6.332,2.3216,1.0424,0.0352,0.003,32.9702,3.209,1.9328,1.0092,0.1192,0.0167,32.6378,6.6989,2.3634,1.0501,0.1461,0.0497,31.0629,7.9282,2.507,1.1494,0.0595,0.0057,31.7017,4.1677,2.0673,1.0173,0.0659,0.0055,29.1153,4.4286,2.1136,1.0152,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-03-15 15:00:00",1294,12.78,37.99,0.0484,0.0033,32.0393,3.7274,2.013,1.0095,0.0267,0.002,35.6288,2.8835,1.8785,1.0064,0.1008,0.0108,31.0981,5.8886,2.2753,1.0316,0.0981,0.0124,30.8227,5.7758,2.2685,1.0367,0.0657,0.0054,31.3244,4.4194,2.0989,1.0158,0.1177,0.0167,30.8783,6.6302,2.3589,1.0477,0.0758,0.0107,32.1135,4.8338,2.1498,1.0315,0.0452,0.0031,30.931,3.6006,1.9961,1.0094,0.033,0.0024,33.4701,3.1248,1.9192,1.007,0.1111,0.0144,30.3326,6.3406,2.3227,1.0434,0.0352,0.0031,33.2378,3.2088,1.9328,1.0094,0.1194,0.0173,33.1325,6.7056,2.3645,1.0518,0.1464,0.0506,31.8615,7.944,2.5092,1.1522,0.0597,0.0059,32.584,4.1757,2.0684,1.0177,0.0663,0.0057,30.2192,4.4454,2.1159,1.0158,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-03-15 15:30:00",1295,12.79,37.06,0.0484,0.0032,32.0808,3.7279,2.013,1.0092,0.0267,0.002,35.6351,2.8834,1.8785,1.0064,0.101,0.0111,31.5718,5.8971,2.2764,1.0324,0.0983,0.0126,31.4068,5.7849,2.2696,1.0372,0.0659,0.0056,31.8259,4.4276,2.1001,1.0162,0.1177,0.0167,31.1363,6.6296,2.3589,1.0479,0.0758,0.0107,32.2324,4.8339,2.1498,1.0314,0.0452,0.0033,31.4627,3.5997,1.9961,1.0099,0.0332,0.0026,34.1621,3.1315,1.9203,1.0076,0.1113,0.0147,31.0776,6.3493,2.3239,1.0443,0.0352,0.003,33.28,3.209,1.9328,1.0093,0.1194,0.0173,33.3645,6.7056,2.3645,1.0518,0.1465,0.0513,32.3961,7.9489,2.5104,1.1544,0.0601,0.0057,33.2499,4.1943,2.0707,1.0172,0.0663,0.0057,31.1451,4.4454,2.1159,1.0158,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-03-15 16:00:00",1296,12.78,36.08,0.0484,0.0034,32.0986,3.727,2.013,1.0097,0.0267,0.0021,35.4236,2.8831,1.8785,1.0067,0.1012,0.0112,31.9385,5.9066,2.2775,1.0329,0.0988,0.013,31.9385,5.8026,2.2719,1.0385,0.0663,0.0058,32.2026,4.4443,2.1023,1.0169,0.1177,0.0167,31.2538,6.6296,2.3589,1.0479,0.0758,0.0107,32.2621,4.8334,2.1498,1.0316,0.0452,0.0032,31.7461,3.6,1.9961,1.0097,0.0332,0.0024,34.5995,3.1324,1.9203,1.007,0.1115,0.0149,31.6663,6.359,2.325,1.0448,0.0352,0.0031,33.262,3.2085,1.9328,1.0095,0.1193,0.0175,33.4218,6.7037,2.3645,1.0525,0.1466,0.052,32.6826,7.9548,2.5115,1.1563,0.0603,0.0059,33.6365,4.2017,2.0718,1.0179,0.0665,0.0058,31.8585,4.454,2.117,1.0161,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-03-15 16:30:00",1297,12.78,35.08,0.0484,0.0032,32.066,3.7278,2.013,1.0092,0.0267,0.002,35.1416,2.8836,1.8785,1.0063,0.1011,0.0114,32.2353,5.9048,2.2775,1.0335,0.099,0.0132,32.3365,5.8116,2.273,1.0391,0.0667,0.006,32.5482,4.4618,2.1046,1.0173,0.1176,0.0169,31.3097,6.6281,2.3589,1.0484,0.0756,0.0105,32.1758,4.8251,2.1487,1.0311,0.0452,0.0032,31.8852,3.6003,1.9961,1.0095,0.033,0.0025,34.7439,3.1243,1.9192,1.0074,0.1115,0.0154,32.0274,6.355,2.325,1.0463,0.035,0.0031,33.0964,3.2009,1.9316,1.0095,0.1193,0.0175,33.2951,6.7035,2.3645,1.0526,0.1466,0.052,32.7664,7.954,2.5115,1.1565,0.0603,0.0058,33.7183,4.2025,2.0718,1.0175,0.0667,0.0059,32.3067,4.4624,2.1181,1.0164,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-03-15 17:00:00",1298,12.79,34.11,0.0484,0.0032,31.9207,3.7279,2.013,1.0092,0.0265,0.0021,34.8177,2.8759,1.8774,1.0067,0.1011,0.0116,32.3603,5.9034,2.2775,1.034,0.0992,0.0135,32.6438,5.8196,2.2741,1.04,0.0672,0.0059,32.7335,4.4808,2.1068,1.017,0.1174,0.0168,31.2538,6.618,2.3578,1.048,0.0753,0.0105,32.0185,4.8159,2.1475,1.0309,0.045,0.0032,31.8852,3.5918,1.9949,1.0097,0.0328,0.0026,34.6886,3.1166,1.9181,1.0075,0.1114,0.0156,32.1581,6.3532,2.325,1.0469,0.0348,0.0031,32.9132,3.1935,1.9305,1.0094,0.1191,0.0175,33.1114,6.692,2.3634,1.0526,0.1466,0.0521,32.7664,7.9531,2.5115,1.1568,0.0601,0.0058,33.5941,4.1935,2.0707,1.0176,0.0667,0.006,32.4706,4.4618,2.1181,1.0167,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-03-15 17:30:00",1299,12.78,33.06,0.0482,0.0032,31.7195,3.7198,2.0119,1.0091,0.0264,0.002,34.3637,2.8693,1.8763,1.0064,0.1008,0.0116,32.3484,5.8927,2.2764,1.034,0.0991,0.0136,32.7455,5.8189,2.2741,1.0403,0.0672,0.0058,32.6797,4.4811,2.1068,1.0169,0.1174,0.0167,31.1686,6.6186,2.3578,1.0478,0.0751,0.0106,31.7313,4.8052,2.1464,1.0313,0.0448,0.0032,31.7609,3.5838,1.9938,1.0097,0.0326,0.0025,34.4708,3.1096,1.917,1.0073,0.1112,0.0154,32.1164,6.3431,2.3239,1.0465,0.0348,0.0032,32.584,3.1928,1.9305,1.0098,0.1193,0.0176,32.8533,6.7023,2.3645,1.053,0.1465,0.0524,32.6049,7.9499,2.5115,1.1576,0.0601,0.0057,33.3282,4.1943,2.0707,1.0172,0.0667,0.006,32.4378,4.462,2.1181,1.0166,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-03-15 18:00:00",1300,12.78,31.76,0.048,0.0031,31.4333,3.712,2.0108,1.0088,0.0262,0.002,33.8244,2.8622,1.8751,1.0063,0.1008,0.0116,32.2502,5.8926,2.2764,1.0341,0.0991,0.0137,32.6707,5.818,2.2741,1.0406,0.0672,0.0057,32.402,4.4822,2.1068,1.0164,0.1172,0.0165,30.9926,6.6086,2.3566,1.0473,0.0747,0.0104,31.3862,4.7881,2.1441,1.0305,0.0446,0.0032,31.5895,3.576,1.9927,1.0096,0.0322,0.0025,34.0829,3.0946,1.9147,1.0074,0.1109,0.0153,31.8822,6.3327,2.3227,1.0462,0.0346,0.0032,32.2651,3.1855,1.9294,1.0096,0.1193,0.0175,32.4706,6.7032,2.3645,1.0527,0.1466,0.0521,32.3484,7.9531,2.5115,1.1568,0.0599,0.0055,32.9162,4.1866,2.0695,1.0167,0.0665,0.0061,32.2086,4.4521,2.117,1.0169,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-03-15 18:30:00",1301,12.79,30.05,0.0478,0.003,30.9515,3.7042,2.0096,1.0086,0.0258,0.0019,32.9732,2.8485,1.8729,1.0061,0.1004,0.0116,31.9592,5.8716,2.2741,1.0339,0.0989,0.0138,32.405,5.8067,2.273,1.0409,0.0668,0.0056,31.8615,4.4645,2.1046,1.0161,0.117,0.0163,30.6941,6.5993,2.3555,1.0466,0.0742,0.0103,30.8491,4.7694,2.1419,1.0302,0.0442,0.0031,31.1774,3.5603,1.9904,1.0093,0.0318,0.0026,33.4882,3.0794,1.9124,1.0077,0.1107,0.0154,31.4627,6.3208,2.3216,1.0465,0.0342,0.0031,31.7727,3.1706,1.9271,1.0094,0.1191,0.0175,31.9533,6.692,2.3634,1.0526,0.1464,0.052,31.9414,7.9412,2.5104,1.1565,0.0597,0.0054,32.3097,4.1786,2.0684,1.0163,0.0665,0.006,31.7875,4.4523,2.117,1.0168,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-03-15 19:00:00",1302,12.79,28.1,0.0476,0.0029,30.321,3.6966,2.0085,1.0082,0.0255,0.0018,32.0037,2.8347,1.8706,1.0058,0.1001,0.0115,31.501,5.8614,2.273,1.0337,0.0986,0.0137,31.9296,5.7971,2.2719,1.0405,0.0659,0.0055,31.0893,4.4281,2.1001,1.016,0.1168,0.0161,30.2715,6.5893,2.3544,1.0461,0.0736,0.01,30.1814,4.7428,2.1385,1.0294,0.0438,0.0031,30.6912,3.5444,1.9882,1.0092,0.0313,0.0026,32.7335,3.0573,1.909,1.0077,0.1105,0.0151,30.931,6.3119,2.3205,1.0456,0.034,0.003,31.1715,3.1633,1.926,1.0093,0.1191,0.0175,31.3185,6.6923,2.3634,1.0524,0.1462,0.0514,31.3979,7.9349,2.5092,1.1547,0.0593,0.0054,31.5217,4.1609,2.0662,1.0164,0.0663,0.006,31.2068,4.4433,2.1159,1.0168,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-03-15 19:30:00",1303,12.79,26.28,0.0472,0.0027,29.6426,3.6809,2.0062,1.0078,0.0251,0.0018,31.0072,2.8204,1.8684,1.0059,0.0999,0.0113,30.9486,5.8526,2.2719,1.033,0.0984,0.0134,31.3685,5.7888,2.2707,1.0397,0.0655,0.0053,30.2163,4.4115,2.0978,1.0152,0.1163,0.0158,29.7322,6.5689,2.3521,1.0453,0.0729,0.0099,29.4002,4.7149,2.1351,1.0291,0.0436,0.0029,30.0827,3.5371,1.987,1.0088,0.0307,0.0025,31.8911,3.0359,1.9057,1.0072,0.11,0.0151,30.2628,6.2901,2.3182,1.0454,0.0336,0.003,30.4694,3.1482,1.9237,1.0092,0.1188,0.0173,30.5949,6.6821,2.3623,1.052,0.1458,0.051,30.7847,7.9144,2.507,1.1533,0.0589,0.0052,30.7204,4.1448,2.0639,1.0157,0.0663,0.006,30.519,4.4435,2.1159,1.0167,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-03-15 20:00:00",1304,12.78,24.72,0.047,0.0027,28.8656,3.6728,2.0051,1.0077,0.0247,0.0019,30.0363,2.8063,1.8661,1.006,0.0997,0.0113,30.3617,5.8419,2.2707,1.033,0.0982,0.0133,30.7233,5.7794,2.2696,1.0393,0.0648,0.0053,29.3196,4.3842,2.0944,1.0152,0.1161,0.0155,29.1239,6.56,2.351,1.0444,0.0723,0.0096,28.6479,4.6886,2.1317,1.0282,0.0432,0.003,29.4002,3.5206,1.9848,1.0091,0.0303,0.0024,30.9779,3.0215,1.9034,1.0071,0.1098,0.0147,29.5733,6.2821,2.3171,1.0443,0.0332,0.0031,29.6802,3.1327,1.9215,1.0095,0.1187,0.017,29.8885,6.6736,2.3612,1.0509,0.1457,0.0503,30.0972,7.909,2.5058,1.1512,0.0582,0.0052,29.8421,4.1188,2.0605,1.0156,0.0661,0.0058,29.7698,4.4355,2.1148,1.0162,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
